Local Authority Code,Period,Measure Type,Value
E08000033,2004,internal_net,130.0
E08000034,2004,internal_net,-439.0
E08000035,2004,internal_net,226.0
E08000036,2004,internal_net,260.0
E08000037,2004,internal_net,8.0
E09000001,2004,internal_net,124.0
E09000002,2004,internal_net,-3087.0
E09000003,2004,internal_net,-2979.0
E09000004,2004,internal_net,-342.0
E09000005,2004,internal_net,-7987.0
E09000006,2004,internal_net,-1236.0
E09000007,2004,internal_net,-1091.0
E09000008,2004,internal_net,-3992.0
E09000009,2004,internal_net,-7883.0
E09000010,2004,internal_net,-3254.0
E09000011,2004,internal_net,-2122.0
E09000012,2004,internal_net,-6512.0
E09000013,2004,internal_net,-3369.0
E09000014,2004,internal_net,-6256.0
E09000015,2004,internal_net,-1537.0
E09000016,2004,internal_net,-24.0
E09000017,2004,internal_net,-2320.0
E09000018,2004,internal_net,-4094.0
E09000019,2004,internal_net,-2750.0
E09000020,2004,internal_net,-2072.0
E09000021,2004,internal_net,110.0
E09000022,2004,internal_net,-5822.0
E09000023,2004,internal_net,-4284.0
E09000024,2004,internal_net,-2632.0
E09000025,2004,internal_net,-10884.0
E09000026,2004,internal_net,-1781.0
E09000027,2004,internal_net,-240.0
E09000028,2004,internal_net,-4915.0
E09000029,2004,internal_net,-596.0
E09000030,2004,internal_net,-3683.0
E09000031,2004,internal_net,-5227.0
E09000032,2004,internal_net,-4065.0
E09000033,2004,internal_net,-3398.0
N09000001,2004,internal_net,75.0
N09000002,2004,internal_net,989.0
N09000003,2004,internal_net,-2470.0
N09000004,2004,internal_net,304.0
N09000005,2004,internal_net,-163.0
N09000006,2004,internal_net,249.0
N09000007,2004,internal_net,-52.0
N09000008,2004,internal_net,491.0
N09000009,2004,internal_net,-141.0
N09000010,2004,internal_net,698.0
N09000011,2004,internal_net,407.0
S12000005,2004,internal_net,600.0
S12000006,2004,internal_net,1438.0
S12000008,2004,internal_net,499.0
S12000010,2004,internal_net,477.0
S12000011,2004,internal_net,46.0
S12000013,2004,internal_net,282.0
S12000014,2004,internal_net,1443.0
S12000017,2004,internal_net,2844.0
S12000018,2004,internal_net,-424.0
S12000019,2004,internal_net,-241.0
S12000020,2004,internal_net,1059.0
S12000021,2004,internal_net,347.0
S12000023,2004,internal_net,279.0
S12000026,2004,internal_net,1446.0
S12000027,2004,internal_net,92.0
S12000028,2004,internal_net,880.0
S12000029,2004,internal_net,2495.0
S12000030,2004,internal_net,-80.0
S12000033,2004,internal_net,-2065.0
S12000034,2004,internal_net,3103.0
S12000035,2004,internal_net,1030.0
S12000036,2004,internal_net,-806.0
S12000038,2004,internal_net,-455.0
S12000039,2004,internal_net,-276.0
S12000040,2004,internal_net,1309.0
S12000041,2004,internal_net,1448.0
S12000042,2004,internal_net,-845.0
S12000045,2004,internal_net,-267.0
S12000047,2004,internal_net,2261.0
S12000048,2004,internal_net,1558.0
S12000049,2004,internal_net,-4517.0
S12000050,2004,internal_net,562.0
W06000001,2004,internal_net,244.0
W06000002,2004,internal_net,859.0
W06000003,2004,internal_net,1095.0
W06000004,2004,internal_net,817.0
W06000005,2004,internal_net,249.0
W06000006,2004,internal_net,224.0
W06000008,2004,internal_net,614.0
W06000009,2004,internal_net,529.0
W06000010,2004,internal_net,1850.0
W06000011,2004,internal_net,1044.0
W06000012,2004,internal_net,978.0
W06000013,2004,internal_net,546.0
W06000014,2004,internal_net,564.0
W06000015,2004,internal_net,-6.0
W06000016,2004,internal_net,1765.0
W06000018,2004,internal_net,302.0
W06000019,2004,internal_net,132.0
W06000020,2004,internal_net,-170.0
W06000021,2004,internal_net,963.0
W06000022,2004,internal_net,-218.0
W06000023,2004,internal_net,1309.0
W06000024,2004,internal_net,-161.0
E06000001,2005,internal_net,11.0
E06000002,2005,internal_net,-539.0
E06000003,2005,internal_net,-327.0
E06000004,2005,internal_net,248.0
E06000005,2005,internal_net,169.0
E06000006,2005,internal_net,-202.0
E06000007,2005,internal_net,493.0
E06000008,2005,internal_net,-707.0
E06000009,2005,internal_net,391.0
E06000010,2005,internal_net,-1222.0
E06000011,2005,internal_net,2879.0
E06000012,2005,internal_net,-476.0
E06000013,2005,internal_net,355.0
E06000014,2005,internal_net,236.0
E06000015,2005,internal_net,-888.0
E06000016,2005,internal_net,-2768.0
E06000017,2005,internal_net,471.0
E06000018,2005,internal_net,-1755.0
E06000019,2005,internal_net,637.0
E06000020,2005,internal_net,-232.0
E06000021,2005,internal_net,-1225.0
E06000022,2005,internal_net,634.0
E06000023,2005,internal_net,-140.0
E06000024,2005,internal_net,2462.0
E06000025,2005,internal_net,528.0
E06000026,2005,internal_net,1341.0
E06000027,2005,internal_net,740.0
E06000030,2005,internal_net,399.0
E06000031,2005,internal_net,-770.0
E06000032,2005,internal_net,-3015.0
E06000033,2005,internal_net,-252.0
E06000034,2005,internal_net,234.0
E06000035,2005,internal_net,-919.0
E06000036,2005,internal_net,-408.0
E06000037,2005,internal_net,855.0
E06000038,2005,internal_net,-1343.0
E06000039,2005,internal_net,-1957.0
E06000040,2005,internal_net,-415.0
E06000041,2005,internal_net,-49.0
E06000042,2005,internal_net,-346.0
E06000043,2005,internal_net,399.0
E06000044,2005,internal_net,-41.0
E06000045,2005,internal_net,-1286.0
E06000046,2005,internal_net,1595.0
E06000047,2005,internal_net,936.0
E06000049,2005,internal_net,2092.0
E06000050,2005,internal_net,716.0
E06000051,2005,internal_net,1557.0
E06000052,2005,internal_net,5084.0
E06000053,2005,internal_net,-44.0
E06000054,2005,internal_net,1196.0
E06000055,2005,internal_net,259.0
E06000056,2005,internal_net,1112.0
E06000057,2005,internal_net,764.0
E06000058,2005,internal_net,1831.0
E06000059,2005,internal_net,3372.0
E06000060,2005,internal_net,200.0
E07000008,2005,internal_net,-1398.0
E07000009,2005,internal_net,962.0
E07000010,2005,internal_net,827.0
E07000011,2005,internal_net,-60.0
E07000012,2005,internal_net,627.0
E07000026,2005,internal_net,67.0
E07000027,2005,internal_net,-118.0
E07000028,2005,internal_net,647.0
E07000029,2005,internal_net,82.0
E07000030,2005,internal_net,349.0
E07000031,2005,internal_net,492.0
E07000032,2005,internal_net,725.0
E07000033,2005,internal_net,93.0
E07000034,2005,internal_net,463.0
E07000035,2005,internal_net,127.0
E07000036,2005,internal_net,-41.0
E07000037,2005,internal_net,603.0
E07000038,2005,internal_net,273.0
E07000039,2005,internal_net,993.0
E07000040,2005,internal_net,1818.0
E07000041,2005,internal_net,519.0
E07000042,2005,internal_net,458.0
E07000043,2005,internal_net,450.0
E07000044,2005,internal_net,523.0
E07000045,2005,internal_net,795.0
E07000046,2005,internal_net,758.0
E07000047,2005,internal_net,331.0
E07000061,2005,internal_net,1051.0
E07000062,2005,internal_net,217.0
E07000063,2005,internal_net,419.0
E07000064,2005,internal_net,1087.0
E07000065,2005,internal_net,499.0
E07000066,2005,internal_net,-256.0
E07000067,2005,internal_net,1361.0
E07000068,2005,internal_net,241.0
E07000069,2005,internal_net,495.0
E07000070,2005,internal_net,220.0
E07000071,2005,internal_net,737.0
E07000072,2005,internal_net,314.0
E07000073,2005,internal_net,-582.0
E07000074,2005,internal_net,398.0
E07000075,2005,internal_net,732.0
E07000076,2005,internal_net,1488.0
E07000077,2005,internal_net,306.0
E07000078,2005,internal_net,129.0
E07000079,2005,internal_net,398.0
E07000080,2005,internal_net,543.0
E07000081,2005,internal_net,158.0
E07000082,2005,internal_net,505.0
E07000083,2005,internal_net,162.0
E07000084,2005,internal_net,550.0
E07000085,2005,internal_net,441.0
E07000086,2005,internal_net,627.0
E07000087,2005,internal_net,-220.0
E07000088,2005,internal_net,421.0
E07000089,2005,internal_net,469.0
E07000090,2005,internal_net,-135.0
E07000091,2005,internal_net,1178.0
E07000092,2005,internal_net,-87.0
E07000093,2005,internal_net,279.0
E07000094,2005,internal_net,924.0
E07000095,2005,internal_net,173.0
E07000096,2005,internal_net,-144.0
E07000098,2005,internal_net,201.0
E07000099,2005,internal_net,470.0
E07000102,2005,internal_net,267.0
E07000103,2005,internal_net,-825.0
E07000105,2005,internal_net,1642.0
E07000106,2005,internal_net,930.0
E07000107,2005,internal_net,347.0
E07000108,2005,internal_net,169.0
E07000109,2005,internal_net,-80.0
E07000110,2005,internal_net,354.0
E07000111,2005,internal_net,111.0
E07000112,2005,internal_net,623.0
E07000113,2005,internal_net,533.0
E07000114,2005,internal_net,504.0
E07000115,2005,internal_net,924.0
E07000116,2005,internal_net,38.0
E07000117,2005,internal_net,-485.0
E07000118,2005,internal_net,328.0
E07000119,2005,internal_net,388.0
E07000120,2005,internal_net,-92.0
E07000121,2005,internal_net,376.0
E07000122,2005,internal_net,-191.0
E07000123,2005,internal_net,223.0
E07000124,2005,internal_net,407.0
E07000125,2005,internal_net,244.0
E07000126,2005,internal_net,83.0
E07000127,2005,internal_net,426.0
E07000128,2005,internal_net,800.0
E07000129,2005,internal_net,-186.0
E07000130,2005,internal_net,1033.0
E07000131,2005,internal_net,506.0
E07000132,2005,internal_net,471.0
E07000133,2005,internal_net,32.0
E07000134,2005,internal_net,502.0
E07000135,2005,internal_net,54.0
E07000136,2005,internal_net,154.0
E07000137,2005,internal_net,1736.0
E07000138,2005,internal_net,519.0
E07000139,2005,internal_net,997.0
E07000140,2005,internal_net,852.0
E07000141,2005,internal_net,505.0
E07000142,2005,internal_net,1072.0
E07000143,2005,internal_net,1001.0
E07000144,2005,internal_net,758.0
E07000145,2005,internal_net,191.0
E07000146,2005,internal_net,1007.0
E07000147,2005,internal_net,906.0
E07000148,2005,internal_net,74.0
E07000149,2005,internal_net,857.0
E07000150,2005,internal_net,353.0
E07000151,2005,internal_net,238.0
E07000152,2005,internal_net,766.0
E07000153,2005,internal_net,503.0
E07000154,2005,internal_net,-1133.0
E07000155,2005,internal_net,1491.0
E07000156,2005,internal_net,438.0
E07000163,2005,internal_net,454.0
E07000164,2005,internal_net,-28.0
E07000165,2005,internal_net,517.0
E07000166,2005,internal_net,248.0
E07000167,2005,internal_net,305.0
E07000168,2005,internal_net,135.0
E07000169,2005,internal_net,429.0
E07000170,2005,internal_net,771.0
E07000171,2005,internal_net,424.0
E07000172,2005,internal_net,-410.0
E07000173,2005,internal_net,61.0
E07000174,2005,internal_net,408.0
E07000175,2005,internal_net,889.0
E07000176,2005,internal_net,300.0
E07000177,2005,internal_net,-58.0
E07000178,2005,internal_net,-1340.0
E07000179,2005,internal_net,-240.0
E07000180,2005,internal_net,52.0
E07000181,2005,internal_net,660.0
E07000187,2005,internal_net,309.0
E07000188,2005,internal_net,816.0
E07000189,2005,internal_net,873.0
E07000192,2005,internal_net,189.0
E07000193,2005,internal_net,349.0
E07000194,2005,internal_net,623.0
E07000195,2005,internal_net,155.0
E07000196,2005,internal_net,134.0
E07000197,2005,internal_net,636.0
E07000198,2005,internal_net,478.0
E07000199,2005,internal_net,-84.0
E07000200,2005,internal_net,167.0
E07000202,2005,internal_net,-363.0
E07000203,2005,internal_net,1041.0
E07000207,2005,internal_net,438.0
E07000208,2005,internal_net,55.0
E07000209,2005,internal_net,27.0
E07000210,2005,internal_net,200.0
E07000211,2005,internal_net,60.0
E07000212,2005,internal_net,71.0
E07000213,2005,internal_net,-149.0
E07000214,2005,internal_net,-128.0
E07000215,2005,internal_net,268.0
E07000216,2005,internal_net,-76.0
E07000217,2005,internal_net,-200.0
E07000218,2005,internal_net,142.0
E07000219,2005,internal_net,-24.0
E07000220,2005,internal_net,654.0
E07000221,2005,internal_net,1202.0
E07000222,2005,internal_net,1051.0
E07000223,2005,internal_net,71.0
E07000224,2005,internal_net,1306.0
E07000225,2005,internal_net,798.0
E07000226,2005,internal_net,-984.0
E07000227,2005,internal_net,702.0
E07000228,2005,internal_net,377.0
E07000229,2005,internal_net,617.0
E07000234,2005,internal_net,550.0
E07000235,2005,internal_net,472.0
E07000236,2005,internal_net,-382.0
E07000237,2005,internal_net,-26.0
E07000238,2005,internal_net,443.0
E07000239,2005,internal_net,514.0
E07000240,2005,internal_net,-93.0
E07000241,2005,internal_net,1798.0
E07000242,2005,internal_net,-78.0
E07000243,2005,internal_net,-469.0
E07000244,2005,internal_net,2049.0
E07000245,2005,internal_net,584.0
E07000246,2005,internal_net,769.0
E08000001,2005,internal_net,-904.0
E08000002,2005,internal_net,-110.0
E08000003,2005,internal_net,-375.0
E08000004,2005,internal_net,-954.0
E08000005,2005,internal_net,-909.0
E08000006,2005,internal_net,-228.0
E08000007,2005,internal_net,-929.0
E08000008,2005,internal_net,-250.0
E08000009,2005,internal_net,-43.0
E08000010,2005,internal_net,324.0
E08000011,2005,internal_net,-240.0
E08000012,2005,internal_net,-2247.0
E08000013,2005,internal_net,121.0
E08000014,2005,internal_net,-573.0
E08000015,2005,internal_net,-419.0
E08000016,2005,internal_net,934.0
E08000017,2005,internal_net,-522.0
E08000018,2005,internal_net,256.0
E08000019,2005,internal_net,-58.0
E08000021,2005,internal_net,-131.0
E08000022,2005,internal_net,517.0
E08000023,2005,internal_net,-431.0
E08000024,2005,internal_net,-1272.0
E08000025,2005,internal_net,-6941.0
E08000026,2005,internal_net,-2280.0
E08000027,2005,internal_net,-191.0
E08000028,2005,internal_net,-1021.0
E08000029,2005,internal_net,-159.0
E08000030,2005,internal_net,-808.0
E08000031,2005,internal_net,-1430.0
E08000032,2005,internal_net,-1655.0
E08000033,2005,internal_net,389.0
E08000034,2005,internal_net,-400.0
E08000035,2005,internal_net,1054.0
E08000036,2005,internal_net,219.0
E08000037,2005,internal_net,-81.0
E09000001,2005,internal_net,78.0
E09000002,2005,internal_net,-2220.0
E09000003,2005,internal_net,-2388.0
E09000004,2005,internal_net,130.0
E09000005,2005,internal_net,-7701.0
E09000006,2005,internal_net,906.0
E09000007,2005,internal_net,-903.0
E09000008,2005,internal_net,-3993.0
E09000009,2005,internal_net,-7183.0
E09000010,2005,internal_net,-2473.0
E09000011,2005,internal_net,-2053.0
E09000012,2005,internal_net,-4993.0
E09000013,2005,internal_net,-2749.0
E09000014,2005,internal_net,-5588.0
E09000015,2005,internal_net,-566.0
E09000016,2005,internal_net,697.0
E09000017,2005,internal_net,-1293.0
E09000018,2005,internal_net,-3610.0
E09000019,2005,internal_net,-1260.0
E09000020,2005,internal_net,-1988.0
E09000021,2005,internal_net,-154.0
E09000022,2005,internal_net,-5422.0
E09000023,2005,internal_net,-3392.0
E09000024,2005,internal_net,-1626.0
E09000025,2005,internal_net,-10092.0
E09000026,2005,internal_net,-589.0
E09000027,2005,internal_net,300.0
E09000028,2005,internal_net,-4572.0
E09000029,2005,internal_net,287.0
E09000030,2005,internal_net,-3489.0
E09000031,2005,internal_net,-4348.0
E09000032,2005,internal_net,-2334.0
E09000033,2005,internal_net,-344.0
N09000001,2005,internal_net,560.0
N09000002,2005,internal_net,1015.0
N09000003,2005,internal_net,-2364.0
N09000004,2005,internal_net,16.0
N09000005,2005,internal_net,-35.0
N09000006,2005,internal_net,205.0
N09000007,2005,internal_net,588.0
N09000008,2005,internal_net,378.0
N09000009,2005,internal_net,-138.0
N09000010,2005,internal_net,555.0
N09000011,2005,internal_net,1227.0
S12000005,2005,internal_net,564.0
S12000006,2005,internal_net,1275.0
S12000008,2005,internal_net,123.0
S12000010,2005,internal_net,494.0
S12000011,2005,internal_net,60.0
S12000013,2005,internal_net,280.0
S12000014,2005,internal_net,1396.0
S12000017,2005,internal_net,2239.0
S12000018,2005,internal_net,-252.0
S12000019,2005,internal_net,-300.0
S12000020,2005,internal_net,625.0
S12000021,2005,internal_net,287.0
S12000023,2005,internal_net,160.0
S12000026,2005,internal_net,896.0
S12000027,2005,internal_net,92.0
S12000028,2005,internal_net,470.0
S12000029,2005,internal_net,1332.0
S12000030,2005,internal_net,517.0
S12000033,2005,internal_net,-1040.0
S12000034,2005,internal_net,2157.0
S12000035,2005,internal_net,537.0
S12000036,2005,internal_net,97.0
S12000038,2005,internal_net,-447.0
S12000039,2005,internal_net,-250.0
S12000040,2005,internal_net,669.0
S12000041,2005,internal_net,945.0
S12000042,2005,internal_net,-146.0
S12000045,2005,internal_net,-438.0
S12000047,2005,internal_net,1870.0
S12000048,2005,internal_net,997.0
S12000049,2005,internal_net,-3052.0
S12000050,2005,internal_net,350.0
W06000001,2005,internal_net,408.0
W06000002,2005,internal_net,189.0
W06000003,2005,internal_net,341.0
W06000004,2005,internal_net,592.0
W06000005,2005,internal_net,36.0
W06000006,2005,internal_net,214.0
W06000008,2005,internal_net,328.0
W06000009,2005,internal_net,486.0
W06000010,2005,internal_net,1115.0
W06000011,2005,internal_net,462.0
W06000012,2005,internal_net,583.0
W06000013,2005,internal_net,519.0
W06000014,2005,internal_net,504.0
W06000015,2005,internal_net,-343.0
W06000016,2005,internal_net,335.0
W06000018,2005,internal_net,-4.0
W06000019,2005,internal_net,-17.0
W06000020,2005,internal_net,91.0
W06000021,2005,internal_net,585.0
W06000022,2005,internal_net,-34.0
W06000023,2005,internal_net,904.0
W06000024,2005,internal_net,11.0
E06000001,2006,internal_net,29.0
E06000002,2006,internal_net,-1100.0
E06000003,2006,internal_net,-368.0
E06000004,2006,internal_net,527.0
E06000005,2006,internal_net,316.0
E06000006,2006,internal_net,-157.0
E06000007,2006,internal_net,489.0
E06000008,2006,internal_net,-941.0
E06000009,2006,internal_net,80.0
E06000010,2006,internal_net,-910.0
E06000011,2006,internal_net,2087.0
E06000012,2006,internal_net,-740.0
E06000013,2006,internal_net,387.0
E06000014,2006,internal_net,594.0
E06000015,2006,internal_net,-564.0
E06000016,2006,internal_net,-2863.0
E06000017,2006,internal_net,285.0
E06000018,2006,internal_net,-2342.0
E06000019,2006,internal_net,464.0
E06000020,2006,internal_net,-561.0
E06000021,2006,internal_net,-876.0
E06000022,2006,internal_net,57.0
E06000023,2006,internal_net,-453.0
E06000024,2006,internal_net,2758.0
E06000025,2006,internal_net,727.0
E06000026,2006,internal_net,990.0
E06000027,2006,internal_net,660.0
E06000030,2006,internal_net,838.0
E06000031,2006,internal_net,-2042.0
E06000032,2006,internal_net,-3548.0
E06000033,2006,internal_net,335.0
